"ID","EMBED_STR","SPORT_TYPE","DIFFICULTY","MOVING_TIME_SECONDS","DISTANCE_METERS","GENERATION_MODEL","WORKOUT_SOURCE","STORE_VERSION","RAW_JSON_STR","CREATED_AT"
"SLAM_0dcbcf955329475789","Aerobic Endurance Set
## Warm-up
• 600m progressive build
• Include 200m drill work

## Main Set
### Main Swim
8 x 200m at moderate steady pace
• Rest: 20 seconds between reps
• Focus on consistent pacing
• Maintain good technique throughout

## Cool-down
• 400m easy mixed strokes

**Tips:** Build your aerobic capacity with steady, consistent swimming. Pace control is key.","swim","moderate","3600","3000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Aerobic Endurance Set"", ""workout_instructions"": ""Aerobic Endurance Set\n## Warm-up\n\u2022 600m progressive build\n\u2022 Include 200m drill work\n\n## Main Set\n### Main Swim\n8 x 200m at moderate steady pace\n\u2022 Rest: 20 seconds between reps\n\u2022 Focus on consistent pacing\n\u2022 Maintain good technique throughout\n\n## Cool-down\n\u2022 400m easy mixed strokes\n\n**Tips:** Build your aerobic capacity with steady, consistent swimming. Pace control is key."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""swim""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_0dcbcf955329475789"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-08 19:00:00.000"
"SLAM_6f31743b226b4a97b2","Full Body Strength
## Warm-up
• 15 min dynamic movement and mobility

## Main Set
### Compound Movements
• Back Squats: 5 sets x 5 reps at 80-85% max
• Deadlifts: 4 sets x 6 reps at 75-80% max
• Bench Press: 4 sets x 8 reps
• Bent-Over Rows: 4 sets x 10 reps
• Overhead Press: 3 sets x 8 reps

### Accessory Work
• Core circuit: 3 rounds
• Plank variations: 3x60 seconds

## Cool-down
• 10 min stretching and mobility

**Tips:** Focus on form over weight. Rest 2-3 minutes between heavy sets.","workout","hard","3600","","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Full Body Strength"", ""workout_instructions"": ""Full Body Strength\n## Warm-up\n\u2022 15 min dynamic movement and mobility\n\n## Main Set\n### Compound Movements\n\u2022 Back Squats: 5 sets x 5 reps at 80-85% max\n\u2022 Deadlifts: 4 sets x 6 reps at 75-80% max\n\u2022 Bench Press: 4 sets x 8 reps\n\u2022 Bent-Over Rows: 4 sets x 10 reps\n\u2022 Overhead Press: 3 sets x 8 reps\n\n### Accessory Work\n\u2022 Core circuit: 3 rounds\n\u2022 Plank variations: 3x60 seconds\n\n## Cool-down\n\u2022 10 min stretching and mobility\n\n**Tips:** Focus on form over weight. Rest 2-3 minutes between heavy sets."", ""workout_difficulty"": ""hard"", ""sport_specs"": [{""sport_type"": ""workout""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_6f31743b226b4a97b2"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-08 02:00:00.000"
"SLAM_b1aac7d2ec5043319f","5K Threshold Intervals
## Warm-up
• 1000m easy at <PACE_ZONE_2_ENDURANCE>

## Main Set
### Threshold Intervals
4 intervals of:
• 800m at <PACE_ZONE_4_THRESHOLD> (comfortably hard, sustainable effort)
• 200m recovery jog at <PACE_ZONE_1_RECOVERY>

## Cool-down
• 800m easy at <PACE_ZONE_2_ENDURANCE>

**Tips:** Maintain consistent effort throughout each threshold segment. Focus on smooth, controlled breathing and efficient form.","run","hard","1893","5000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""5K Threshold Intervals"", ""workout_instructions"": ""5K Threshold Intervals\n## Warm-up\n\u2022 1000m easy at <PACE_ZONE_2_ENDURANCE>\n\n## Main Set\n### Threshold Intervals\n4 intervals of:\n\u2022 800m at <PACE_ZONE_4_THRESHOLD> (comfortably hard, sustainable effort)\n\u2022 200m recovery jog at <PACE_ZONE_1_RECOVERY>\n\n## Cool-down\n\u2022 800m easy at <PACE_ZONE_2_ENDURANCE>\n\n**Tips:** Maintain consistent effort throughout each threshold segment. Focus on smooth, controlled breathing and efficient form."", ""workout_difficulty"": ""hard"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_b1aac7d2ec5043319f"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-07 20:00:00.000"
"SLAM_f078d0a28a97482e9e","Threshold Intervals
## Warm-up
• 800m progressive
• 300m drill and technique work

## Main Set
### Threshold Set
6 x 300m at threshold pace (comfortably hard)
• Rest: 30 seconds between reps
• This should feel challenging but sustainable
• Focus on efficient stroke mechanics

## Cool-down
• 400m easy swimming

**Tips:** Threshold swimming builds your sustainable hard pace. Maintain form even when fatigued.","swim","hard","4200","3500","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Threshold Intervals"", ""workout_instructions"": ""Threshold Intervals\n## Warm-up\n\u2022 800m progressive\n\u2022 300m drill and technique work\n\n## Main Set\n### Threshold Set\n6 x 300m at threshold pace (comfortably hard)\n\u2022 Rest: 30 seconds between reps\n\u2022 This should feel challenging but sustainable\n\u2022 Focus on efficient stroke mechanics\n\n## Cool-down\n\u2022 400m easy swimming\n\n**Tips:** Threshold swimming builds your sustainable hard pace. Maintain form even when fatigued."", ""workout_difficulty"": ""hard"", ""sport_specs"": [{""sport_type"": ""swim""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_f078d0a28a97482e9e"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-23 21:00:00.000"
"SLAM_ae666fc1a9e94daabe","Endurance Base Ride
## Warm-up
• 15 min progressive build from <POWER_ZONE_1_RECOVERY> to <POWER_ZONE_2_ENDURANCE>

## Main Set
• 60 min steady riding at <POWER_ZONE_2_ENDURANCE>
• Maintain consistent power and cadence
• Focus on building aerobic capacity
• Stay comfortable throughout

## Cool-down
• 15 min easy spin at <POWER_ZONE_1_RECOVERY>

**Tips:** Base rides develop your aerobic engine. Consistency is more important than intensity.","ride","easy","5400","45000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Endurance Base Ride"", ""workout_instructions"": ""Endurance Base Ride\n## Warm-up\n\u2022 15 min progressive build from <POWER_ZONE_1_RECOVERY> to <POWER_ZONE_2_ENDURANCE>\n\n## Main Set\n\u2022 60 min steady riding at <POWER_ZONE_2_ENDURANCE>\n\u2022 Maintain consistent power and cadence\n\u2022 Focus on building aerobic capacity\n\u2022 Stay comfortable throughout\n\n## Cool-down\n\u2022 15 min easy spin at <POWER_ZONE_1_RECOVERY>\n\n**Tips:** Base rides develop your aerobic engine. Consistency is more important than intensity."", ""workout_difficulty"": ""easy"", ""sport_specs"": [{""sport_type"": ""ride""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_ae666fc1a9e94daabe"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-23 07:00:00.000"
"SLAM_748700125d684d7c8f","Hill Hiking Workout
## Approach
• Steady sustainable pace with elevation gain
• Mix of uphill, flat, and downhill terrain

## Execution
• Maintain consistent effort on uphills
• Use trekking poles if available for stability
• Focus on steady breathing and rhythm

## Duration
Approximately 120 minutes with ~10km distance

**Tips:** Hill hiking builds leg strength and aerobic capacity. Pace yourself on the climbs.","hike","moderate","7200","10000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Hill Hiking Workout"", ""workout_instructions"": ""Hill Hiking Workout\n## Approach\n\u2022 Steady sustainable pace with elevation gain\n\u2022 Mix of uphill, flat, and downhill terrain\n\n## Execution\n\u2022 Maintain consistent effort on uphills\n\u2022 Use trekking poles if available for stability\n\u2022 Focus on steady breathing and rhythm\n\n## Duration\nApproximately 120 minutes with ~10km distance\n\n**Tips:** Hill hiking builds leg strength and aerobic capacity. Pace yourself on the climbs."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""hike""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_748700125d684d7c8f"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-27 22:00:00.000"
"SLAM_d6d03b076e53417c8f","Steady State Run
## Warm-up
• 2000m progressive build from <PACE_ZONE_1_RECOVERY> to <PACE_ZONE_2_ENDURANCE>

## Main Set
• 6000m at <PACE_ZONE_3_TEMPO> to lower <PACE_ZONE_4_THRESHOLD>
• Slightly faster than marathon pace
• Maintain steady, controlled effort
• Focus on efficient form and rhythm

## Cool-down
• 2000m easy jog at <PACE_ZONE_2_ENDURANCE>

**Tips:** Steady state runs bridge the gap between easy running and hard threshold work.","run","moderate","2770","10000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Steady State Run"", ""workout_instructions"": ""Steady State Run\n## Warm-up\n\u2022 2000m progressive build from <PACE_ZONE_1_RECOVERY> to <PACE_ZONE_2_ENDURANCE>\n\n## Main Set\n\u2022 6000m at <PACE_ZONE_3_TEMPO> to lower <PACE_ZONE_4_THRESHOLD>\n\u2022 Slightly faster than marathon pace\n\u2022 Maintain steady, controlled effort\n\u2022 Focus on efficient form and rhythm\n\n## Cool-down\n\u2022 2000m easy jog at <PACE_ZONE_2_ENDURANCE>\n\n**Tips:** Steady state runs bridge the gap between easy running and hard threshold work."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_d6d03b076e53417c8f"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-18 16:00:00.000"
"SLAM_8c01f4d5b5d4421cbc","5K Threshold Intervals
## Warm-up
• 1000m easy at <PACE_ZONE_2_ENDURANCE>

## Main Set
### Threshold Intervals
4 intervals of:
• 800m at <PACE_ZONE_4_THRESHOLD> (comfortably hard, sustainable effort)
• 200m recovery jog at <PACE_ZONE_1_RECOVERY>

## Cool-down
• 800m easy at <PACE_ZONE_2_ENDURANCE>

**Tips:** Maintain consistent effort throughout each threshold segment. Focus on smooth, controlled breathing and efficient form.","run","hard","1297","5000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""5K Threshold Intervals"", ""workout_instructions"": ""5K Threshold Intervals\n## Warm-up\n\u2022 1000m easy at <PACE_ZONE_2_ENDURANCE>\n\n## Main Set\n### Threshold Intervals\n4 intervals of:\n\u2022 800m at <PACE_ZONE_4_THRESHOLD> (comfortably hard, sustainable effort)\n\u2022 200m recovery jog at <PACE_ZONE_1_RECOVERY>\n\n## Cool-down\n\u2022 800m easy at <PACE_ZONE_2_ENDURANCE>\n\n**Tips:** Maintain consistent effort throughout each threshold segment. Focus on smooth, controlled breathing and efficient form."", ""workout_difficulty"": ""hard"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_8c01f4d5b5d4421cbc"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-17 22:00:00.000"
"SLAM_af1544e796124fefac","FTP Intervals
## Warm-up
• 20 min progressive with 3x3min at <POWER_ZONE_3_TEMPO>
• 5 min easy spin

## Main Set
### Threshold Efforts
3 intervals of:
• 12 min at <POWER_ZONE_4_THRESHOLD> (your sustainable one-hour power)
• 6 min recovery at <POWER_ZONE_1_RECOVERY>

## Cool-down
• 15 min very easy

**Tips:** These are hard efforts at your functional threshold power. Stay focused and maintain consistent output.","ride","hard","6600","55000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""FTP Intervals"", ""workout_instructions"": ""FTP Intervals\n## Warm-up\n\u2022 20 min progressive with 3x3min at <POWER_ZONE_3_TEMPO>\n\u2022 5 min easy spin\n\n## Main Set\n### Threshold Efforts\n3 intervals of:\n\u2022 12 min at <POWER_ZONE_4_THRESHOLD> (your sustainable one-hour power)\n\u2022 6 min recovery at <POWER_ZONE_1_RECOVERY>\n\n## Cool-down\n\u2022 15 min very easy\n\n**Tips:** These are hard efforts at your functional threshold power. Stay focused and maintain consistent output."", ""workout_difficulty"": ""hard"", ""sport_specs"": [{""sport_type"": ""ride""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_af1544e796124fefac"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-27 19:00:00.000"
"SLAM_f9d946d5db8949bb89","Recovery Spin
## Warm-up
• 10 min very easy spinning at <POWER_ZONE_1_RECOVERY>

## Main Set
• 40 min easy continuous riding at <POWER_ZONE_1_RECOVERY> to <POWER_ZONE_2_ENDURANCE>
• Keep cadence high (90-100 rpm)
• Power output should feel very easy
• Focus on smooth pedal stroke

## Cool-down
• 10 min easy spin at <POWER_ZONE_1_RECOVERY>

**Tips:** Recovery rides promote blood flow without adding training stress. Keep the effort genuinely easy.","ride","easy","3600","30000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Recovery Spin"", ""workout_instructions"": ""Recovery Spin\n## Warm-up\n\u2022 10 min very easy spinning at <POWER_ZONE_1_RECOVERY>\n\n## Main Set\n\u2022 40 min easy continuous riding at <POWER_ZONE_1_RECOVERY> to <POWER_ZONE_2_ENDURANCE>\n\u2022 Keep cadence high (90-100 rpm)\n\u2022 Power output should feel very easy\n\u2022 Focus on smooth pedal stroke\n\n## Cool-down\n\u2022 10 min easy spin at <POWER_ZONE_1_RECOVERY>\n\n**Tips:** Recovery rides promote blood flow without adding training stress. Keep the effort genuinely easy."", ""workout_difficulty"": ""easy"", ""sport_specs"": [{""sport_type"": ""ride""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_f9d946d5db8949bb89"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-23 11:00:00.000"
"SLAM_6a9c14d2beb245b297","5K Threshold Intervals
## Warm-up
• 1000m easy at <PACE_ZONE_2_ENDURANCE>

## Main Set
### Threshold Intervals
4 intervals of:
• 800m at <PACE_ZONE_4_THRESHOLD> (comfortably hard, sustainable effort)
• 200m recovery jog at <PACE_ZONE_1_RECOVERY>

## Cool-down
• 800m easy at <PACE_ZONE_2_ENDURANCE>

**Tips:** Maintain consistent effort throughout each threshold segment. Focus on smooth, controlled breathing and efficient form.","run","hard","1228","5000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""5K Threshold Intervals"", ""workout_instructions"": ""5K Threshold Intervals\n## Warm-up\n\u2022 1000m easy at <PACE_ZONE_2_ENDURANCE>\n\n## Main Set\n### Threshold Intervals\n4 intervals of:\n\u2022 800m at <PACE_ZONE_4_THRESHOLD> (comfortably hard, sustainable effort)\n\u2022 200m recovery jog at <PACE_ZONE_1_RECOVERY>\n\n## Cool-down\n\u2022 800m easy at <PACE_ZONE_2_ENDURANCE>\n\n**Tips:** Maintain consistent effort throughout each threshold segment. Focus on smooth, controlled breathing and efficient form."", ""workout_difficulty"": ""hard"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_6a9c14d2beb245b297"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-05 09:00:00.000"
"SLAM_d970d5e7f15b4d54a8","Recovery Swim
## Warm-up
• 400m easy mixed strokes
• Focus on feel for the water

## Main Set
• 1200m continuous easy swimming
• Mix of freestyle and other strokes
• Keep heart rate low
• Focus on technique and efficiency

## Cool-down
• 400m easy swim
• Include some backstroke for shoulder recovery

**Tips:** Recovery swims should feel refreshing, not tiring. Focus on smooth, efficient movement.","swim","easy","2400","2000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Recovery Swim"", ""workout_instructions"": ""Recovery Swim\n## Warm-up\n\u2022 400m easy mixed strokes\n\u2022 Focus on feel for the water\n\n## Main Set\n\u2022 1200m continuous easy swimming\n\u2022 Mix of freestyle and other strokes\n\u2022 Keep heart rate low\n\u2022 Focus on technique and efficiency\n\n## Cool-down\n\u2022 400m easy swim\n\u2022 Include some backstroke for shoulder recovery\n\n**Tips:** Recovery swims should feel refreshing, not tiring. Focus on smooth, efficient movement."", ""workout_difficulty"": ""easy"", ""sport_specs"": [{""sport_type"": ""swim""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_d970d5e7f15b4d54a8"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-29 08:00:00.000"
"SLAM_d876ee72b47d4618b4","Tempo Run
## Warm-up
• 1500m easy at <PACE_ZONE_2_ENDURANCE>
• 4x100m strides progressing to <PACE_ZONE_3_TEMPO>

## Main Set
• 5000m steady tempo at <PACE_ZONE_3_TEMPO>
• This should feel comfortably hard
• Sustainable for the entire duration
• Focus on consistent pacing and controlled breathing

## Cool-down
• 1500m easy at <PACE_ZONE_2_ENDURANCE>
• Light stretching focusing on legs

**Tips:** Tempo pace is your ""comfortably hard"" pace - harder than easy but sustainable for 20-60 minutes.","run","moderate","2271","8000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""Tempo Run"", ""workout_instructions"": ""Tempo Run\n## Warm-up\n\u2022 1500m easy at <PACE_ZONE_2_ENDURANCE>\n\u2022 4x100m strides progressing to <PACE_ZONE_3_TEMPO>\n\n## Main Set\n\u2022 5000m steady tempo at <PACE_ZONE_3_TEMPO>\n\u2022 This should feel comfortably hard\n\u2022 Sustainable for the entire duration\n\u2022 Focus on consistent pacing and controlled breathing\n\n## Cool-down\n\u2022 1500m easy at <PACE_ZONE_2_ENDURANCE>\n\u2022 Light stretching focusing on legs\n\n**Tips:** Tempo pace is your \""comfortably hard\"" pace - harder than easy but sustainable for 20-60 minutes."", ""workout_difficulty"": ""moderate"", ""sport_specs"": [{""sport_type"": ""run""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_d876ee72b47d4618b4"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-10-17 17:00:00.000"
"SLAM_1a5f92d7f0b845d5aa","FTP Intervals
## Warm-up
• 20 min progressive with 3x3min at <POWER_ZONE_3_TEMPO>
• 5 min easy spin

## Main Set
### Threshold Efforts
3 intervals of:
• 12 min at <POWER_ZONE_4_THRESHOLD> (your sustainable one-hour power)
• 6 min recovery at <POWER_ZONE_1_RECOVERY>

## Cool-down
• 15 min very easy

**Tips:** These are hard efforts at your functional threshold power. Stay focused and maintain consistent output.","ride","hard","6600","55000","bedrock-sonnet4.0","slam","v1","{""workout_title"": ""FTP Intervals"", ""workout_instructions"": ""FTP Intervals\n## Warm-up\n\u2022 20 min progressive with 3x3min at <POWER_ZONE_3_TEMPO>\n\u2022 5 min easy spin\n\n## Main Set\n### Threshold Efforts\n3 intervals of:\n\u2022 12 min at <POWER_ZONE_4_THRESHOLD> (your sustainable one-hour power)\n\u2022 6 min recovery at <POWER_ZONE_1_RECOVERY>\n\n## Cool-down\n\u2022 15 min very easy\n\n**Tips:** These are hard efforts at your functional threshold power. Stay focused and maintain consistent output."", ""workout_difficulty"": ""hard"", ""sport_specs"": [{""sport_type"": ""ride""}], ""structured_workout_source_info"": {""source"": ""slam"", ""source_uid"": ""SLAM_1a5f92d7f0b845d5aa"", ""generation_model"": ""bedrock-sonnet4.0""}}","2025-11-01 11:00:00.000"
